"Customer ID","Purchase Date","Product Category","Product Price",Quantity,"Total Purchase Amount","Payment Method","Customer Age",Returns,"Customer Name",Age,Gender,Churn,"Total Amount",Stage_ProductInterest,Stage_Intent,Stage_Purchase,Stage_Return,Stage_Churn
11069,01-05-2021,Home,15,3,488,"Credit Card",23,0,"Jennifer Ruiz",23,Female,0,45,1,1,1,0,0
46183,23-08-2021,Books,347,5,3300,Cash,69,0,"Christopher Hawkins",69,Female,0,1735,1,1,1,0,0
46183,25-05-2022,Books,269,5,5106,Cash,69,1,"Christopher Hawkins",69,Female,0,1345,1,1,1,1,0
46183,06-05-2023,Home,168,2,4185,"Credit Card",69,1,"Christopher Hawkins",69,Female,0,336,1,1,1,1,0
46183,16-03-2020,Electronics,58,2,452,"Credit Card",69,0,"Christopher Hawkins",69,Female,0,116,1,1,1,0,0
46183,23-01-2023,Books,294,3,1268,PayPal,69,0,"Christopher Hawkins",69,Female,0,882,1,1,1,0,0
46183,29-08-2020,Home,276,4,1944,Cash,69,0,"Christopher Hawkins",69,Female,0,1104,1,1,1,0,0
13534,14-03-2021,Books,404,3,844,PayPal,54,0,"Shane Martinez",54,Male,0,1212,1,1,1,0,0
13534,25-04-2022,Books,249,4,2553,Cash,54,0,"Shane Martinez",54,Male,0,996,1,1,1,0,0
13534,07-10-2022,Books,406,2,361,"Credit Card",54,1,"Shane Martinez",54,Male,0,812,1,1,1,1,0
13534,14-02-2023,Books,218,3,2963,Cash,54,1,"Shane Martinez",54,Male,0,654,1,1,1,1,0
13534,03-06-2023,Clothing,65,4,1340,Cash,54,0,"Shane Martinez",54,Male,0,260,1,1,1,0,0
13534,30-06-2023,Clothing,186,5,4151,"Credit Card",54,1,"Shane Martinez",54,Male,0,930,1,1,1,1,0
13534,24-10-2021,Books,243,2,442,PayPal,54,1,"Shane Martinez",54,Male,0,486,1,1,1,1,0
13534,16-05-2023,Clothing,483,2,2449,Cash,54,0,"Shane Martinez",54,Male,0,966,1,1,1,0,0
1298,13-12-2022,Home,426,4,1155,Cash,61,0,"Robert Hines",61,Male,0,1704,1,1,1,0,0
1298,08-01-2021,Clothing,123,3,341,Cash,61,0,"Robert Hines",61,Male,0,369,1,1,1,0,0
1298,14-05-2020,Books,354,2,4362,PayPal,61,0,"Robert Hines",61,Male,0,708,1,1,1,0,0
1298,28-10-2022,Home,33,5,4028,PayPal,61,0,"Robert Hines",61,Male,0,165,1,1,1,0,0
1298,27-05-2020,Home,454,3,3175,PayPal,61,0,"Robert Hines",61,Male,0,1362,1,1,1,0,0
1298,22-10-2021,Books,425,1,5281,Cash,61,0,"Robert Hines",61,Male,0,425,1,1,1,0,0
1298,05-12-2022,Home,186,1,2851,PayPal,61,1,"Robert Hines",61,Male,0,186,1,1,1,1,0
5616,03-07-2023,Home,353,4,4287,PayPal,48,1,"Sarah Rodriguez",48,Male,0,1412,1,1,1,1,0
5616,29-05-2020,Books,233,4,569,PayPal,48,0,"Sarah Rodriguez",48,Male,0,932,1,1,1,0,0
5616,20-02-2021,Electronics,458,4,4588,PayPal,48,0,"Sarah Rodriguez",48,Male,0,1832,1,1,1,0,0
5616,12-10-2022,Electronics,310,2,3008,"Credit Card",48,0,"Sarah Rodriguez",48,Male,0,620,1,1,1,0,0
5616,17-01-2020,Books,168,3,4218,PayPal,48,0,"Sarah Rodriguez",48,Male,0,504,1,1,1,0,0
5616,04-09-2020,Electronics,382,2,4320,Cash,48,1,"Sarah Rodriguez",48,Male,0,764,1,1,1,1,0
38546,28-05-2022,Books,127,5,4878,"Credit Card",41,0,"Alicia Shaw",41,Female,0,635,1,1,1,0,0
38546,09-06-2022,Electronics,109,2,2542,"Credit Card",41,0,"Alicia Shaw",41,Female,0,218,1,1,1,0,0
38546,31-12-2020,Electronics,42,5,286,PayPal,41,1,"Alicia Shaw",41,Female,0,210,1,1,1,1,0
38546,31-05-2022,Books,355,2,2267,PayPal,41,1,"Alicia Shaw",41,Female,0,710,1,1,1,1,0
35164,28-07-2021,Home,314,1,2455,"Credit Card",58,0,"Diana Snow",58,Female,1,314,1,1,1,0,0
35164,04-05-2021,Home,400,2,971,"Credit Card",58,0,"Diana Snow",58,Female,1,800,1,1,1,0,0
35164,25-11-2022,Books,435,3,4681,Cash,58,0,"Diana Snow",58,Female,1,1305,1,1,1,0,0
35164,01-02-2021,Electronics,109,3,5144,Cash,58,1,"Diana Snow",58,Female,1,327,1,1,1,1,0
35164,12-02-2022,Electronics,198,1,4362,PayPal,58,0,"Diana Snow",58,Female,1,198,1,1,1,0,0
35164,29-07-2020,Home,314,1,3782,PayPal,58,1,"Diana Snow",58,Female,1,314,1,1,1,1,0
35164,24-05-2021,Books,398,1,558,PayPal,58,1,"Diana Snow",58,Female,1,398,1,1,1,1,0
35164,31-12-2020,Home,96,2,2788,"Credit Card",58,1,"Diana Snow",58,Female,1,192,1,1,1,1,0
35164,13-04-2023,Clothing,13,1,1447,PayPal,58,1,"Diana Snow",58,Female,1,13,1,1,1,1,0
35164,05-08-2022,Home,96,5,3829,Cash,58,0,"Diana Snow",58,Female,1,480,1,1,1,0,0
29493,28-12-2021,Books,355,2,1803,"Credit Card",67,1,"Sandra Simpson",67,Male,0,710,1,1,1,1,0
29493,29-03-2020,Clothing,268,2,2031,PayPal,67,0,"Sandra Simpson",67,Male,0,536,1,1,1,0,0
29493,02-01-2023,Home,29,4,3439,PayPal,67,1,"Sandra Simpson",67,Male,0,116,1,1,1,1,0
29493,12-02-2021,Home,164,2,2065,"Credit Card",67,1,"Sandra Simpson",67,Male,0,328,1,1,1,1,0
29493,15-12-2021,Home,248,1,2489,Cash,67,1,"Sandra Simpson",67,Male,0,248,1,1,1,1,0
20394,06-06-2021,Electronics,300,1,1659,"Credit Card",61,1,"Shawn Stafford",61,Female,0,300,1,1,1,1,0
20394,09-06-2020,Home,160,5,2528,"Credit Card",61,1,"Shawn Stafford",61,Female,0,800,1,1,1,1,0
20394,16-05-2021,Books,411,2,4383,Cash,61,0,"Shawn Stafford",61,Female,0,822,1,1,1,0,0
20394,27-09-2022,Clothing,16,2,3604,Cash,61,1,"Shawn Stafford",61,Female,0,32,1,1,1,1,0
20394,16-05-2023,Electronics,447,5,2403,Cash,61,1,"Shawn Stafford",61,Female,0,2235,1,1,1,1,0
25141,15-04-2021,Books,389,5,5136,Cash,37,0,"Steve Young",37,Female,0,1945,1,1,1,0,0
25141,15-04-2022,Electronics,225,3,4280,PayPal,37,0,"Steve Young",37,Female,0,675,1,1,1,0,0
25141,20-06-2021,Books,488,3,4504,PayPal,37,0,"Steve Young",37,Female,0,1464,1,1,1,0,0
25141,04-05-2021,Home,322,1,568,PayPal,37,1,"Steve Young",37,Female,0,322,1,1,1,1,0
25141,21-12-2022,Home,165,1,3207,Cash,37,0,"Steve Young",37,Female,0,165,1,1,1,0,0
28484,24-10-2021,Books,36,5,2258,Cash,25,1,"Amber Crawford",25,Female,0,180,1,1,1,1,0
28484,08-07-2021,Clothing,490,4,3326,"Credit Card",25,1,"Amber Crawford",25,Female,0,1960,1,1,1,1,0
28484,14-05-2023,Clothing,396,3,4956,Cash,25,0,"Amber Crawford",25,Female,0,1188,1,1,1,0,0
28484,26-05-2022,Electronics,88,3,4753,PayPal,25,0,"Amber Crawford",25,Female,0,264,1,1,1,0,0
28484,29-06-2021,Electronics,107,5,1915,"Credit Card",25,1,"Amber Crawford",25,Female,0,535,1,1,1,1,0
28484,11-06-2022,Books,312,4,2044,"Credit Card",25,1,"Amber Crawford",25,Female,0,1248,1,1,1,1,0
28484,28-05-2022,Clothing,292,5,4827,Cash,25,0,"Amber Crawford",25,Female,0,1460,1,1,1,0,0
19647,02-11-2022,Home,103,1,3699,"Credit Card",37,0,"Kelly Dean",37,Male,1,103,1,1,1,0,0
19647,21-01-2021,Books,254,4,2347,PayPal,37,1,"Kelly Dean",37,Male,1,1016,1,1,1,1,0
19647,21-02-2020,Books,338,4,3427,"Credit Card",37,0,"Kelly Dean",37,Male,1,1352,1,1,1,0,0
19647,02-12-2020,Electronics,285,5,4139,PayPal,37,0,"Kelly Dean",37,Male,1,1425,1,1,1,0,0
19647,16-12-2022,Home,279,5,2426,"Credit Card",37,1,"Kelly Dean",37,Male,1,1395,1,1,1,1,0
19647,16-04-2020,Electronics,293,3,4259,"Credit Card",37,0,"Kelly Dean",37,Male,1,879,1,1,1,0,0
41953,22-09-2020,Clothing,279,3,5319,PayPal,69,1,"Amber Lara",69,Female,0,837,1,1,1,1,0
41953,03-10-2021,Electronics,125,3,984,Cash,69,1,"Amber Lara",69,Female,0,375,1,1,1,1,0
41953,06-01-2021,Electronics,290,5,4485,Cash,69,0,"Amber Lara",69,Female,0,1450,1,1,1,0,0
41953,12-01-2023,Clothing,500,1,2055,Cash,69,1,"Amber Lara",69,Female,0,500,1,1,1,1,0
41953,02-08-2023,Books,33,3,4198,PayPal,69,0,"Amber Lara",69,Female,0,99,1,1,1,0,0
41953,26-02-2022,Home,122,4,1626,"Credit Card",69,1,"Amber Lara",69,Female,0,488,1,1,1,1,0
34666,30-07-2021,Electronics,71,5,2825,Cash,26,0,"Lori Hooper",26,Female,0,355,1,1,1,0,0
34666,02-07-2021,Books,89,1,1625,"Credit Card",26,1,"Lori Hooper",26,Female,0,89,1,1,1,1,0
34666,26-07-2023,Books,286,4,446,"Credit Card",26,1,"Lori Hooper",26,Female,0,1144,1,1,1,1,0
48259,20-01-2022,Books,158,4,2750,"Credit Card",42,1,"Melanie Taylor",42,Female,0,632,1,1,1,1,0
48259,26-01-2020,Clothing,115,1,1133,PayPal,42,1,"Melanie Taylor",42,Female,0,115,1,1,1,1,0
48259,01-11-2021,Home,97,1,1744,Cash,42,0,"Melanie Taylor",42,Female,0,97,1,1,1,0,0
48259,30-07-2023,Home,115,1,4807,PayPal,42,0,"Melanie Taylor",42,Female,0,115,1,1,1,0,0
48259,23-11-2022,Clothing,78,4,4620,Cash,42,0,"Melanie Taylor",42,Female,0,312,1,1,1,0,0
48259,24-04-2021,Electronics,22,2,1796,Cash,42,1,"Melanie Taylor",42,Female,0,44,1,1,1,1,0
38905,07-10-2020,Clothing,76,2,4739,PayPal,38,0,"James Phillips",38,Male,0,152,1,1,1,0,0
38905,10-11-2020,Clothing,66,1,2987,PayPal,38,0,"James Phillips",38,Male,0,66,1,1,1,0,0
38905,25-06-2021,Books,301,1,1607,PayPal,38,0,"James Phillips",38,Male,0,301,1,1,1,0,0
38905,14-06-2020,Clothing,102,2,3139,"Credit Card",38,1,"James Phillips",38,Male,0,204,1,1,1,1,0
38905,29-12-2022,Books,190,2,1017,"Credit Card",38,0,"James Phillips",38,Male,0,380,1,1,1,0,0
38905,28-04-2022,Electronics,198,1,2349,"Credit Card",38,1,"James Phillips",38,Male,0,198,1,1,1,1,0
353,28-03-2022,Clothing,383,5,5129,"Credit Card",33,1,"Jessica Gardner",33,Female,1,1915,1,1,1,1,0
353,02-07-2023,Clothing,93,5,712,Cash,33,0,"Jessica Gardner",33,Female,1,465,1,1,1,0,0
353,24-04-2021,Books,263,1,3961,"Credit Card",33,1,"Jessica Gardner",33,Female,1,263,1,1,1,1,0
353,02-07-2023,Electronics,424,5,1871,PayPal,33,0,"Jessica Gardner",33,Female,1,2120,1,1,1,0,0
353,27-03-2020,Clothing,252,5,4250,PayPal,33,0,"Jessica Gardner",33,Female,1,1260,1,1,1,0,0
353,16-01-2021,Books,15,5,2528,Cash,33,1,"Jessica Gardner",33,Female,1,75,1,1,1,1,0
353,26-09-2020,Electronics,292,2,1047,Cash,33,1,"Jessica Gardner",33,Female,1,584,1,1,1,1,0
2159,02-11-2022,Clothing,377,1,1286,"Credit Card",69,1,"Ashlee King",69,Female,0,377,1,1,1,1,0
2159,04-01-2022,Electronics,41,3,5286,"Credit Card",69,0,"Ashlee King",69,Female,0,123,1,1,1,0,0
2159,16-04-2020,Books,478,4,1776,PayPal,69,0,"Ashlee King",69,Female,0,1912,1,1,1,0,0
2159,29-12-2022,Books,199,2,2004,"Credit Card",69,0,"Ashlee King",69,Female,0,398,1,1,1,0,0
2159,03-05-2023,Clothing,70,3,2948,Cash,69,0,"Ashlee King",69,Female,0,210,1,1,1,0,0
2159,08-04-2020,Electronics,497,5,3015,PayPal,69,0,"Ashlee King",69,Female,0,2485,1,1,1,0,0
6704,28-02-2021,Home,387,4,4237,Cash,58,0,"Anthony Rich",58,Male,0,1548,1,1,1,0,0
6704,25-01-2021,Electronics,371,5,1624,PayPal,58,0,"Anthony Rich",58,Male,0,1855,1,1,1,0,0
6704,12-05-2023,Home,494,4,2940,Cash,58,1,"Anthony Rich",58,Male,0,1976,1,1,1,1,0
6704,15-02-2021,Clothing,107,2,3630,Cash,58,0,"Anthony Rich",58,Male,0,214,1,1,1,0,0
6704,26-03-2023,Home,93,1,916,"Credit Card",58,1,"Anthony Rich",58,Male,0,93,1,1,1,1,0
6704,30-01-2020,Electronics,83,3,3948,Cash,58,1,"Anthony Rich",58,Male,0,249,1,1,1,1,0
6704,17-03-2022,Books,40,2,562,PayPal,58,0,"Anthony Rich",58,Male,0,80,1,1,1,0,0
6704,21-12-2021,Home,176,1,2682,PayPal,58,1,"Anthony Rich",58,Male,0,176,1,1,1,1,0
6704,23-10-2020,Clothing,54,5,2808,"Credit Card",58,1,"Anthony Rich",58,Male,0,270,1,1,1,1,0
32343,27-04-2020,Clothing,50,3,4161,PayPal,44,0,"Stephen Meadows",44,Male,1,150,1,1,1,0,0
32343,04-07-2021,Clothing,493,3,4756,Cash,44,1,"Stephen Meadows",44,Male,1,1479,1,1,1,1,0
32343,05-03-2021,Home,490,2,1887,Cash,44,1,"Stephen Meadows",44,Male,1,980,1,1,1,1,0
32343,26-03-2022,Home,366,2,1120,Cash,44,1,"Stephen Meadows",44,Male,1,732,1,1,1,1,0
32343,26-10-2021,Books,240,4,1149,Cash,44,1,"Stephen Meadows",44,Male,1,960,1,1,1,1,0
15543,09-05-2023,Books,432,3,1088,"Credit Card",57,0,"Robert Hopkins",57,Male,0,1296,1,1,1,0,0
15543,22-12-2020,Clothing,471,4,627,"Credit Card",57,1,"Robert Hopkins",57,Male,0,1884,1,1,1,1,0
15543,15-05-2023,Books,212,2,2272,PayPal,57,1,"Robert Hopkins",57,Male,0,424,1,1,1,1,0
15543,26-06-2020,Home,13,5,4009,"Credit Card",57,0,"Robert Hopkins",57,Male,0,65,1,1,1,0,0
29419,12-08-2022,Home,11,4,747,"Credit Card",57,0,"Steven Allen",57,Female,0,44,1,1,1,0,0
29419,29-11-2022,Clothing,78,1,4430,PayPal,57,1,"Steven Allen",57,Female,0,78,1,1,1,1,0
29419,20-01-2020,Electronics,104,1,4913,"Credit Card",57,0,"Steven Allen",57,Female,0,104,1,1,1,0,0
29419,21-02-2022,Books,93,2,1568,Cash,57,0,"Steven Allen",57,Female,0,186,1,1,1,0,0
29419,25-02-2023,Books,127,3,610,"Credit Card",57,1,"Steven Allen",57,Female,0,381,1,1,1,1,0
29419,15-08-2022,Home,339,5,4675,"Credit Card",57,1,"Steven Allen",57,Female,0,1695,1,1,1,1,0
42327,13-04-2023,Electronics,364,1,4444,PayPal,20,0,"Matthew Hill DVM",20,Female,1,364,1,1,1,0,0
42327,08-07-2020,Home,426,3,4364,Cash,20,0,"Matthew Hill DVM",20,Female,1,1278,1,1,1,0,0
42327,06-07-2023,Books,224,2,4760,Cash,20,1,"Matthew Hill DVM",20,Female,1,448,1,1,1,1,0
42327,05-07-2020,Clothing,281,1,4358,"Credit Card",20,1,"Matthew Hill DVM",20,Female,1,281,1,1,1,1,0
42327,28-08-2021,Electronics,201,4,2340,PayPal,20,1,"Matthew Hill DVM",20,Female,1,804,1,1,1,1,0
42327,12-04-2022,Clothing,88,4,2358,Cash,20,0,"Matthew Hill DVM",20,Female,1,352,1,1,1,0,0
42327,28-05-2022,Books,449,3,2303,Cash,20,1,"Matthew Hill DVM",20,Female,1,1347,1,1,1,1,0
19293,30-03-2022,Clothing,450,3,3518,PayPal,46,1,"James Bass",46,Female,0,1350,1,1,1,1,0
19293,02-01-2020,Clothing,195,2,1898,"Credit Card",46,0,"James Bass",46,Female,0,390,1,1,1,0,0
19293,29-10-2022,Home,299,1,3567,"Credit Card",46,1,"James Bass",46,Female,0,299,1,1,1,1,0
24863,09-03-2021,Electronics,423,3,2548,"Credit Card",43,0,"Jordan Moore",43,Male,0,1269,1,1,1,0,0
24863,09-02-2023,Clothing,270,2,3596,PayPal,43,0,"Jordan Moore",43,Male,0,540,1,1,1,0,0
24863,04-04-2023,Clothing,102,3,1001,Cash,43,1,"Jordan Moore",43,Male,0,306,1,1,1,1,0
24863,15-02-2022,Books,298,4,2767,Cash,43,0,"Jordan Moore",43,Male,0,1192,1,1,1,0,0
24863,02-01-2023,Electronics,462,4,1952,Cash,43,1,"Jordan Moore",43,Male,0,1848,1,1,1,1,0
24863,09-09-2023,Home,51,3,2521,"Credit Card",43,0,"Jordan Moore",43,Male,0,153,1,1,1,0,0
42859,09-09-2023,Books,401,1,2643,"Credit Card",68,0,"Kenneth Soto",68,Female,1,401,1,1,1,0,0
42859,19-08-2021,Home,180,2,2776,PayPal,68,0,"Kenneth Soto",68,Female,1,360,1,1,1,0,0
42859,22-06-2022,Home,144,3,2393,Cash,68,0,"Kenneth Soto",68,Female,1,432,1,1,1,0,0
42859,19-03-2021,Books,21,3,1065,Cash,68,0,"Kenneth Soto",68,Female,1,63,1,1,1,0,0
42859,21-08-2023,Books,458,5,1643,Cash,68,0,"Kenneth Soto",68,Female,1,2290,1,1,1,0,0
42859,11-11-2021,Books,125,2,2355,PayPal,68,0,"Kenneth Soto",68,Female,1,250,1,1,1,0,0
42859,26-12-2022,Home,472,4,4770,Cash,68,0,"Kenneth Soto",68,Female,1,1888,1,1,1,0,0
42859,06-06-2021,Home,42,5,2750,Cash,68,0,"Kenneth Soto",68,Female,1,210,1,1,1,0,0
42859,03-03-2022,Electronics,90,3,2264,Cash,68,1,"Kenneth Soto",68,Female,1,270,1,1,1,1,0
1364,13-04-2023,Electronics,174,3,4620,"Credit Card",24,0,"Melissa Molina",24,Female,0,522,1,1,1,0,0
1364,20-11-2021,Clothing,319,5,4088,Cash,24,0,"Melissa Molina",24,Female,0,1595,1,1,1,0,0
1364,21-07-2020,Home,220,2,4505,"Credit Card",24,0,"Melissa Molina",24,Female,0,440,1,1,1,0,0
1364,13-11-2022,Home,375,3,2504,"Credit Card",24,1,"Melissa Molina",24,Female,0,1125,1,1,1,1,0
1364,31-08-2023,Clothing,488,5,2082,"Credit Card",24,1,"Melissa Molina",24,Female,0,2440,1,1,1,1,0
1364,11-10-2022,Home,197,5,5107,PayPal,24,1,"Melissa Molina",24,Female,0,985,1,1,1,1,0
1364,20-03-2020,Electronics,266,4,3081,PayPal,24,0,"Melissa Molina",24,Female,0,1064,1,1,1,0,0
1364,11-07-2020,Electronics,64,3,2515,"Credit Card",24,0,"Melissa Molina",24,Female,0,192,1,1,1,0,0
3494,12-04-2023,Home,419,2,4150,"Credit Card",51,0,"Jessica Jimenez MD",51,Female,0,838,1,1,1,0,0
3494,16-05-2023,Clothing,451,5,2264,"Credit Card",51,0,"Jessica Jimenez MD",51,Female,0,2255,1,1,1,0,0
3494,25-02-2023,Electronics,302,2,344,PayPal,51,1,"Jessica Jimenez MD",51,Female,0,604,1,1,1,1,0
3494,06-04-2021,Clothing,451,4,3641,Cash,51,0,"Jessica Jimenez MD",51,Female,0,1804,1,1,1,0,0
3494,30-01-2023,Books,345,5,5143,"Credit Card",51,1,"Jessica Jimenez MD",51,Female,0,1725,1,1,1,1,0
3494,30-06-2021,Electronics,419,3,1839,PayPal,51,1,"Jessica Jimenez MD",51,Female,0,1257,1,1,1,1,0
3494,05-08-2023,Books,13,3,4017,PayPal,51,0,"Jessica Jimenez MD",51,Female,0,39,1,1,1,0,0
4807,14-03-2022,Home,30,3,519,PayPal,59,0,"Mason Sanchez",59,Female,0,90,1,1,1,0,0
4807,08-10-2020,Electronics,59,4,4512,PayPal,59,1,"Mason Sanchez",59,Female,0,236,1,1,1,1,0
4807,13-11-2021,Books,273,4,4968,"Credit Card",59,1,"Mason Sanchez",59,Female,0,1092,1,1,1,1,0
4807,23-01-2020,Books,41,1,5294,Cash,59,0,"Mason Sanchez",59,Female,0,41,1,1,1,0,0
4807,31-05-2022,Clothing,443,3,1168,Cash,59,0,"Mason Sanchez",59,Female,0,1329,1,1,1,0,0
4807,11-02-2021,Books,418,3,823,Cash,59,0,"Mason Sanchez",59,Female,0,1254,1,1,1,0,0
4807,24-10-2021,Clothing,309,1,3552,PayPal,59,0,"Mason Sanchez",59,Female,0,309,1,1,1,0,0
11116,06-11-2022,Electronics,330,1,2944,Cash,66,1,"Lauren Gregory",66,Female,0,330,1,1,1,1,0
11116,10-05-2021,Home,432,2,5169,Cash,66,1,"Lauren Gregory",66,Female,0,864,1,1,1,1,0
11116,22-02-2021,Home,351,4,4522,Cash,66,1,"Lauren Gregory",66,Female,0,1404,1,1,1,1,0
11116,21-08-2020,Books,248,4,5297,PayPal,66,1,"Lauren Gregory",66,Female,0,992,1,1,1,1,0
11116,07-06-2023,Home,219,2,2085,"Credit Card",66,1,"Lauren Gregory",66,Female,0,438,1,1,1,1,0
11116,10-03-2022,Home,324,3,4744,"Credit Card",66,0,"Lauren Gregory",66,Female,0,972,1,1,1,0,0
1975,20-08-2022,Books,166,3,4970,Cash,51,0,"Samuel Maldonado",51,Male,0,498,1,1,1,0,0
1975,19-01-2021,Clothing,419,4,2460,"Credit Card",51,0,"Samuel Maldonado",51,Male,0,1676,1,1,1,0,0
1975,05-12-2022,Electronics,149,2,2368,PayPal,51,1,"Samuel Maldonado",51,Male,0,298,1,1,1,1,0
1975,02-06-2022,Electronics,296,2,1214,"Credit Card",51,1,"Samuel Maldonado",51,Male,0,592,1,1,1,1,0
1975,22-08-2020,Electronics,43,2,2727,PayPal,51,0,"Samuel Maldonado",51,Male,0,86,1,1,1,0,0
1975,05-01-2023,Books,241,5,1724,PayPal,51,0,"Samuel Maldonado",51,Male,0,1205,1,1,1,0,0
1975,27-12-2022,Books,428,3,2315,Cash,51,0,"Samuel Maldonado",51,Male,0,1284,1,1,1,0,0
27690,15-01-2022,Books,54,5,735,PayPal,57,0,"John Juarez",57,Female,0,270,1,1,1,0,0
27690,17-02-2021,Books,488,2,420,PayPal,57,1,"John Juarez",57,Female,0,976,1,1,1,1,0
27690,13-04-2022,Home,216,5,3200,PayPal,57,0,"John Juarez",57,Female,0,1080,1,1,1,0,0
27690,13-08-2020,Electronics,214,3,3864,Cash,57,0,"John Juarez",57,Female,0,642,1,1,1,0,0
27690,28-11-2022,Books,178,5,905,Cash,57,0,"John Juarez",57,Female,0,890,1,1,1,0,0
27690,03-09-2023,Books,112,4,699,PayPal,57,0,"John Juarez",57,Female,0,448,1,1,1,0,0
39126,25-09-2020,Electronics,270,4,2929,Cash,61,1,"Erica Duncan",61,Male,0,1080,1,1,1,1,0
39126,12-03-2021,Home,428,1,5278,"Credit Card",61,1,"Erica Duncan",61,Male,0,428,1,1,1,1,0
39126,14-05-2023,Books,77,1,3754,Cash,61,0,"Erica Duncan",61,Male,0,77,1,1,1,0,0
10016,18-01-2023,Clothing,204,4,1863,Cash,57,1,"Robin West",57,Female,0,816,1,1,1,1,0
10016,24-03-2021,Clothing,369,5,4183,Cash,57,1,"Robin West",57,Female,0,1845,1,1,1,1,0
10016,19-07-2023,Clothing,140,2,4766,Cash,57,0,"Robin West",57,Female,0,280,1,1,1,0,0
10016,20-10-2022,Home,137,5,4420,PayPal,57,0,"Robin West",57,Female,0,685,1,1,1,0,0
37527,21-09-2020,Electronics,194,2,3290,PayPal,41,1,"Elizabeth Myers",41,Male,1,388,1,1,1,1,0
37527,05-01-2023,Electronics,41,2,4035,PayPal,41,0,"Elizabeth Myers",41,Male,1,82,1,1,1,0,0
37527,22-09-2021,Books,386,1,2417,"Credit Card",41,1,"Elizabeth Myers",41,Male,1,386,1,1,1,1,0
37527,13-05-2021,Home,13,1,1188,Cash,41,1,"Elizabeth Myers",41,Male,1,13,1,1,1,1,0
37527,26-10-2021,Books,117,4,1813,"Credit Card",41,1,"Elizabeth Myers",41,Male,1,468,1,1,1,1,0
37527,14-05-2021,Home,113,3,4210,Cash,41,1,"Elizabeth Myers",41,Male,1,339,1,1,1,1,0
37527,07-08-2023,Electronics,490,1,3182,"Credit Card",41,1,"Elizabeth Myers",41,Male,1,490,1,1,1,1,0
37527,29-06-2020,Electronics,439,2,1137,PayPal,41,0,"Elizabeth Myers",41,Male,1,878,1,1,1,0,0
37527,06-12-2020,Electronics,394,2,2082,PayPal,41,1,"Elizabeth Myers",41,Male,1,788,1,1,1,1,0
48220,14-08-2023,Clothing,244,1,4133,Cash,51,0,"Yolanda Washington",51,Female,1,244,1,1,1,0,0
48220,04-03-2021,Home,188,5,1638,"Credit Card",51,1,"Yolanda Washington",51,Female,1,940,1,1,1,1,0
48220,16-11-2022,Clothing,473,5,2083,PayPal,51,1,"Yolanda Washington",51,Female,1,2365,1,1,1,1,0
21954,14-02-2023,Electronics,494,2,3644,Cash,21,0,"Chad Blair",21,Female,0,988,1,1,1,0,0
21954,23-06-2021,Clothing,12,3,3889,"Credit Card",21,0,"Chad Blair",21,Female,0,36,1,1,1,0,0
21954,09-08-2023,Home,303,1,2525,PayPal,21,1,"Chad Blair",21,Female,0,303,1,1,1,1,0
21954,19-12-2022,Home,389,4,830,Cash,21,0,"Chad Blair",21,Female,0,1556,1,1,1,0,0
21954,20-06-2021,Clothing,218,2,3199,"Credit Card",21,1,"Chad Blair",21,Female,0,436,1,1,1,1,0
21954,22-09-2021,Home,103,5,971,Cash,21,1,"Chad Blair",21,Female,0,515,1,1,1,1,0
21954,01-04-2020,Books,481,3,2984,PayPal,21,0,"Chad Blair",21,Female,0,1443,1,1,1,0,0
46055,04-12-2022,Books,475,3,4180,"Credit Card",41,0,"Krista Mullen",41,Female,0,1425,1,1,1,0,0
46055,18-03-2022,Home,480,3,3702,PayPal,41,0,"Krista Mullen",41,Female,0,1440,1,1,1,0,0
46055,27-02-2020,Books,403,5,4825,PayPal,41,1,"Krista Mullen",41,Female,0,2015,1,1,1,1,0
46055,14-01-2023,Home,432,1,4732,Cash,41,1,"Krista Mullen",41,Female,0,432,1,1,1,1,0
10125,08-01-2020,Electronics,458,2,4922,"Credit Card",19,0,"Elizabeth Haney",19,Male,0,916,1,1,1,0,0
10125,23-04-2022,Electronics,140,2,3880,Cash,19,1,"Elizabeth Haney",19,Male,0,280,1,1,1,1,0
10125,30-06-2023,Books,241,3,4449,Cash,19,1,"Elizabeth Haney",19,Male,0,723,1,1,1,1,0
22074,14-07-2020,Electronics,390,1,2766,Cash,57,1,"Jacqueline Jones",57,Male,0,390,1,1,1,1,0
22074,14-11-2022,Electronics,178,1,2992,PayPal,57,0,"Jacqueline Jones",57,Male,0,178,1,1,1,0,0
22074,01-03-2020,Electronics,112,5,4693,PayPal,57,0,"Jacqueline Jones",57,Male,0,560,1,1,1,0,0
22074,02-02-2020,Clothing,420,2,4502,Cash,57,0,"Jacqueline Jones",57,Male,0,840,1,1,1,0,0
22074,30-12-2021,Home,23,5,3247,Cash,57,0,"Jacqueline Jones",57,Male,0,115,1,1,1,0,0
22074,19-01-2021,Electronics,15,1,1641,"Credit Card",57,1,"Jacqueline Jones",57,Male,0,15,1,1,1,1,0
22074,03-03-2021,Clothing,458,2,302,Cash,57,1,"Jacqueline Jones",57,Male,0,916,1,1,1,1,0
22074,23-05-2020,Books,229,5,4086,Cash,57,0,"Jacqueline Jones",57,Male,0,1145,1,1,1,0,0
22074,25-05-2021,Electronics,474,4,3094,PayPal,57,1,"Jacqueline Jones",57,Male,0,1896,1,1,1,1,0
